1, 0.40, 0.000000
2, 0.40, 0.034722
3, 0.40, 0.152778
4, 0.40, 0.236111
5, 0.40, 0.291667
6, 0.40, 0.354167
7, 0.40, 0.395833
8, 0.40, 0.416667
9, 0.40, 0.437500
10, 0.40, 0.451389
11, 0.40, 0.479167
12, 0.40, 0.486111
13, 0.40, 0.493056
14, 0.40, 0.500000
15, 0.40, 0.506944
16, 0.40, 0.513889
17, 0.40, 0.520833
18, 0.40, 0.527778
19, 0.40, 0.520833
20, 0.40, 0.527778
21, 0.40, 0.534722
22, 0.40, 0.527778
23, 0.40, 0.534722
24, 0.40, 0.534722
25, 0.40, 0.534722
26, 0.40, 0.534722
27, 0.40, 0.548611
28, 0.40, 0.534722
29, 0.40, 0.534722
30, 0.40, 0.541667
31, 0.40, 0.541667
32, 0.40, 0.534722
33, 0.40, 0.541667
34, 0.40, 0.534722
35, 0.40, 0.541667
36, 0.40, 0.548611
37, 0.40, 0.541667
38, 0.40, 0.541667
39, 0.40, 0.534722
40, 0.40, 0.541667
41, 0.40, 0.541667
42, 0.40, 0.541667
43, 0.40, 0.534722
44, 0.40, 0.541667
45, 0.40, 0.541667
46, 0.40, 0.541667
47, 0.40, 0.541667
48, 0.40, 0.534722
49, 0.40, 0.541667
50, 0.40, 0.541667
51, 0.40, 0.534722
52, 0.40, 0.534722
53, 0.40, 0.541667
54, 0.40, 0.541667
55, 0.40, 0.541667
56, 0.40, 0.541667
57, 0.40, 0.534722
58, 0.40, 0.541667
59, 0.40, 0.541667
60, 0.40, 0.534722
61, 0.40, 0.541667
62, 0.40, 0.534722
63, 0.40, 0.541667
64, 0.40, 0.548611
65, 0.40, 0.534722
66, 0.40, 0.541667
67, 0.40, 0.534722
68, 0.40, 0.541667
69, 0.40, 0.541667
70, 0.40, 0.534722
71, 0.40, 0.541667
72, 0.40, 0.541667
73, 0.40, 0.541667
74, 0.40, 0.541667
75, 0.40, 0.541667
76, 0.40, 0.534722
77, 0.40, 0.541667
78, 0.40, 0.541667
79, 0.40, 0.534722
80, 0.40, 0.541667
81, 0.40, 0.541667
82, 0.40, 0.541667
83, 0.40, 0.541667
84, 0.40, 0.541667
85, 0.40, 0.534722
86, 0.40, 0.548611
87, 0.40, 0.541667
88, 0.40, 0.534722
89, 0.40, 0.534722
90, 0.40, 0.541667
91, 0.40, 0.541667
92, 0.40, 0.548611
93, 0.40, 0.534722
94, 0.40, 0.541667
95, 0.40, 0.534722
96, 0.40, 0.541667
97, 0.40, 0.534722
98, 0.40, 0.541667
99, 0.40, 0.534722
100, 0.40, 0.541667
101, 0.70, 0.541667
102, 0.70, 0.583333
103, 0.70, 0.687500
104, 0.70, 0.777778
105, 0.70, 0.847222
106, 0.70, 0.902778
107, 0.70, 0.951389
108, 0.70, 0.979167
109, 0.70, 1.006944
110, 0.70, 1.027778
111, 0.70, 1.041667
112, 0.70, 1.055556
113, 0.70, 1.069444
114, 0.70, 1.076389
115, 0.70, 1.076389
116, 0.70, 1.090278
117, 0.70, 1.097222
118, 0.70, 1.090278
119, 0.70, 1.097222
120, 0.70, 1.104167
121, 0.70, 1.104167
122, 0.70, 1.111111
123, 0.70, 1.104167
124, 0.70, 1.104167
125, 0.70, 1.111111
126, 0.70, 1.118056
127, 0.70, 1.111111
128, 0.70, 1.111111
129, 0.70, 1.111111
130, 0.70, 1.111111
131, 0.70, 1.118056
132, 0.70, 1.118056
133, 0.70, 1.111111
134, 0.70, 1.111111
135, 0.70, 1.118056
136, 0.70, 1.118056
137, 0.70, 1.111111
138, 0.70, 1.111111
139, 0.70, 1.118056
140, 0.70, 1.125000
141, 0.70, 1.111111
142, 0.70, 1.111111
143, 0.70, 1.118056
144, 0.70, 1.125000
145, 0.70, 1.111111
146, 0.70, 1.118056
147, 0.70, 1.111111
148, 0.70, 1.118056
149, 0.70, 1.125000
150, 0.70, 1.111111
151, 0.70, 1.118056
152, 0.70, 1.111111
153, 0.70, 1.125000
154, 0.70, 1.118056
155, 0.70, 1.111111
156, 0.70, 1.118056
157, 0.70, 1.118056
158, 0.70, 1.118056
159, 0.70, 1.118056
160, 0.70, 1.118056
161, 0.70, 1.118056
162, 0.70, 1.118056
163, 0.70, 1.118056
164, 0.70, 1.118056
165, 0.70, 1.111111
166, 0.70, 1.125000
167, 0.70, 1.118056
168, 0.70, 1.118056
169, 0.70, 1.118056
170, 0.70, 1.118056
171, 0.70, 1.118056
172, 0.70, 1.118056
173, 0.70, 1.118056
174, 0.70, 1.118056
175, 0.70, 1.125000
176, 0.70, 1.118056
177, 0.70, 1.118056
178, 0.70, 1.118056
179, 0.70, 1.118056
180, 0.70, 1.125000
181, 0.70, 1.118056
182, 0.70, 1.118056
183, 0.70, 1.118056
184, 0.70, 1.118056
185, 0.70, 1.125000
186, 0.70, 1.111111
187, 0.70, 1.118056
188, 0.70, 1.125000
189, 0.70, 1.118056
190, 0.70, 1.118056
191, 0.70, 1.118056
192, 0.70, 1.118056
193, 0.70, 1.125000
194, 0.70, 1.118056
195, 0.70, 1.118056
196, 0.70, 1.118056
197, 0.70, 1.118056
198, 0.70, 1.125000
199, 0.70, 1.118056
200, 0.70, 1.111111
201, 0.40, 1.118056
202, 0.40, 1.104167
203, 0.40, 1.048611
204, 0.40, 1.000000
205, 0.40, 0.965278
206, 0.40, 0.923611
207, 0.40, 0.895833
208, 0.40, 0.861111
209, 0.40, 0.826389
210, 0.40, 0.798611
211, 0.40, 0.770833
212, 0.40, 0.750000
213, 0.40, 0.729167
214, 0.40, 0.708333
215, 0.40, 0.687500
216, 0.40, 0.666667
217, 0.40, 0.652778
218, 0.40, 0.631944
219, 0.40, 0.625000
220, 0.40, 0.611111
221, 0.40, 0.604167
222, 0.40, 0.597222
223, 0.40, 0.583333
224, 0.40, 0.576389
225, 0.40, 0.569444
226, 0.40, 0.569444
227, 0.40, 0.562500
228, 0.40, 0.555556
229, 0.40, 0.562500
230, 0.40, 0.562500
231, 0.40, 0.548611
232, 0.40, 0.548611
233, 0.40, 0.548611
234, 0.40, 0.555556
235, 0.40, 0.541667
236, 0.40, 0.548611
237, 0.40, 0.541667
238, 0.40, 0.548611
239, 0.40, 0.548611
240, 0.40, 0.541667
241, 0.40, 0.541667
242, 0.40, 0.541667
243, 0.40, 0.548611
244, 0.40, 0.541667
245, 0.40, 0.541667
246, 0.40, 0.541667
247, 0.40, 0.541667
248, 0.40, 0.548611
249, 0.40, 0.541667
250, 0.40, 0.541667
251, 0.40, 0.541667
252, 0.40, 0.541667
253, 0.40, 0.548611
254, 0.40, 0.534722
255, 0.40, 0.541667
256, 0.40, 0.541667
257, 0.40, 0.548611
258, 0.40, 0.541667
259, 0.40, 0.541667
260, 0.40, 0.541667
261, 0.40, 0.541667
262, 0.40, 0.541667
263, 0.40, 0.541667
264, 0.40, 0.541667
265, 0.40, 0.541667
266, 0.40, 0.548611
267, 0.40, 0.541667
268, 0.40, 0.541667
269, 0.40, 0.541667
270, 0.40, 0.541667
