r,u,omega
1.300000,0.785900,1.298611
1.300000,0.784100,1.298611
1.300000,0.785100,1.298611
1.300000,0.785500,1.305556
1.300000,0.785700,1.298611
1.300000,0.784000,1.298611
1.300000,0.785000,1.298611
1.300000,0.785400,1.305556
1.300000,0.785600,1.298611
1.300000,0.783900,1.291667
1.300000,0.784800,1.305556
1.300000,0.787100,1.298611
1.300000,0.784700,1.298611
1.300000,0.785400,1.298611
1.300000,0.785600,1.305556
1.300000,0.785800,1.298611
1.300000,0.784100,1.298611
1.300000,0.785000,1.298611
1.300000,0.785400,1.305556
1.300000,0.785700,1.298611
1.300000,0.783900,1.298611
1.300000,0.784900,1.298611
1.300000,0.785300,1.305556
1.300000,0.785500,1.291667
1.300000,0.783800,1.298611
1.300000,0.786600,1.298611
1.300000,0.786200,1.305556
1.300000,0.786200,1.298611
1.300000,0.784400,1.298611
1.300000,0.785200,1.298611
1.300000,0.785600,1.305556
1.300000,0.785900,1.298611
1.300000,0.784100,1.298611
1.300000,0.785100,1.298611
1.300000,0.785500,1.305556
1.300000,0.785700,1.291667
1.300000,0.784000,1.298611
1.300000,0.786900,1.305556
1.300000,0.786500,1.298611
1.300000,0.784600,1.298611
1.300000,0.785400,1.298611
1.300000,0.785800,1.305556
1.300000,0.786000,1.298611
1.300000,0.784300,1.298611
1.300000,0.785200,1.298611
1.300000,0.785600,1.305556
1.300000,0.785900,1.298611
1.300000,0.784200,1.298611
1.300000,0.785100,1.298611
1.300000,0.785500,1.305556
1.300000,0.785800,1.298611
1.300000,0.784100,1.298611
1.300000,0.785000,1.298611
1.300000,0.785400,1.305556
1.300000,0.785700,1.298611
1.300000,0.784000,1.291667
1.300000,0.784900,1.305556
1.300000,0.787200,1.305556
1.300000,0.784700,1.298611
1.300000,0.783600,1.298611
1.300000,0.784600,1.298611
1.300000,0.785100,1.305556
1.300000,0.785400,1.291667
1.300000,0.783700,1.298611
1.300000,0.786500,1.298611
1.300000,0.786100,1.305556
1.300000,0.786100,1.298611
1.300000,0.784200,1.291667
1.300000,0.785100,1.305556
1.300000,0.787400,1.298611
1.300000,0.784900,1.298611
1.300000,0.785600,1.298611
1.300000,0.785900,1.305556
1.300000,0.786100,1.298611
1.300000,0.784400,1.298611
1.300000,0.785300,1.298611
1.300000,0.785700,1.305556
1.300000,0.786000,1.298611
1.300000,0.784300,1.298611
1.300000,0.785200,1.305556
1.300000,0.785600,1.298611
1.300000,0.784000,1.298611
1.300000,0.785000,1.298611
1.300000,0.785400,1.298611
1.300000,0.785700,1.305556
1.300000,0.785800,1.298611
1.300000,0.784100,1.298611
1.300000,0.785000,1.298611
1.300000,0.785400,1.305556
1.300000,0.785700,1.291667
1.300000,0.783900,1.298611
1.300000,0.786800,1.305556
1.300000,0.786400,1.298611
1.300000,0.784500,1.298611
1.300000,0.785300,1.298611
1.300000,0.785700,1.305556
1.300000,0.785900,1.298611
1.300000,0.784200,1.298611
1.300000,0.785100,1.298611
1.300000,0.785500,1.305556
1.300000,0.785800,1.298611
1.300000,0.784100,1.298611
1.300000,0.785000,1.298611
1.300000,0.785400,1.298611
1.300000,0.785600,1.298611
1.300000,0.785800,1.298611
1.300000,0.786000,1.298611
1.300000,0.786100,1.305556
1.300000,0.786200,1.298611
1.300000,0.784400,1.298611
1.300000,0.785400,1.298611
1.300000,0.785800,1.305556
1.300000,0.786000,1.298611
1.300000,0.784300,1.298611
1.300000,0.785300,1.305556
1.300000,0.785700,1.298611
1.300000,0.784000,1.298611
1.300000,0.785000,1.298611
1.300000,0.785400,1.305556
1.300000,0.785700,1.298611
1.300000,0.784000,1.298611
1.300000,0.784900,1.298611
1.300000,0.785300,1.305556
1.300000,0.785600,1.298611
1.300000,0.783900,1.291667
1.300000,0.784800,1.298611
1.300000,0.787100,1.305556
1.300000,0.786500,1.298611
1.300000,0.784500,1.298611
1.300000,0.785300,1.298611
1.300000,0.785700,1.305556
1.300000,0.785900,1.298611
1.300000,0.784200,1.298611
1.300000,0.785100,1.298611
1.300000,0.785500,1.305556
1.300000,0.785800,1.298611
1.300000,0.784100,1.291667
1.300000,0.785000,1.305556
1.300000,0.787300,1.298611
1.300000,0.784800,1.298611
1.300000,0.785600,1.298611
1.300000,0.785800,1.305556
1.300000,0.786000,1.298611
1.300000,0.784300,1.298611
1.300000,0.785200,1.298611
1.300000,0.785600,1.305556
1.300000,0.785900,1.298611
1.300000,0.784200,1.298611
1.300000,0.785100,1.298611
1.300000,0.785500,1.305556
1.300000,0.785800,1.298611
1.300000,0.784100,1.298611
1.300000,0.785000,1.298611
1.300000,0.785400,1.305556
1.300000,0.785700,1.298611
1.300000,0.784000,1.298611
1.300000,0.784900,1.298611
1.300000,0.785300,1.305556
1.300000,0.785500,1.298611
1.300000,0.783800,1.291667
1.300000,0.784800,1.305556
1.300000,0.787000,1.298611
1.300000,0.784600,1.298611
1.300000,0.785300,1.298611
1.300000,0.785600,1.305556
1.300000,0.785800,1.298611
1.300000,0.784000,1.298611
1.300000,0.785000,1.298611
1.300000,0.785400,1.298611
1.300000,0.785600,1.298611
0.800000,0.785800,1.298611
0.800000,0.785900,1.298611
0.800000,0.650100,1.305556
0.800000,0.572400,1.284722
0.800000,0.511900,1.256944
0.800000,0.466900,1.215278
0.800000,0.431000,1.180556
0.800000,0.403700,1.131944
0.800000,0.379500,1.083333
0.800000,0.361500,1.034722
0.800000,0.347600,0.993056
0.800000,0.337400,0.951389
0.800000,0.328500,0.902778
0.800000,0.321700,0.861111
0.800000,0.319300,0.826389
0.800000,0.318600,0.791667
0.800000,0.318600,0.763889
0.800000,0.320400,0.736111
0.800000,0.322400,0.701389
0.800000,0.325700,0.673611
0.800000,0.332800,0.652778
0.800000,0.341100,0.625000
0.800000,0.349500,0.604167
0.800000,0.360900,0.590278
0.800000,0.373100,0.583333
0.800000,0.385000,0.562500
0.800000,0.395700,0.555556
0.800000,0.410300,0.555556
0.800000,0.424000,0.548611
0.800000,0.436000,0.562500
0.800000,0.449700,0.562500
0.800000,0.458900,0.576389
0.800000,0.469900,0.590278
0.800000,0.478000,0.604167
0.800000,0.484800,0.625000
0.800000,0.490600,0.631944
0.800000,0.493800,0.645833
0.800000,0.499100,0.659722
0.800000,0.503200,0.673611
0.800000,0.506500,0.687500
0.800000,0.509100,0.701389
0.800000,0.511000,0.708333
0.800000,0.512200,0.722222
0.800000,0.514500,0.722222
0.800000,0.515200,0.729167
0.800000,0.518600,0.736111
0.800000,0.521200,0.743056
0.800000,0.523500,0.756944
0.800000,0.525400,0.763889
0.800000,0.525100,0.756944
0.800000,0.525200,0.770833
0.800000,0.528900,0.770833
0.800000,0.528800,0.770833
0.800000,0.530500,0.777778
0.800000,0.532900,0.784722
0.800000,0.533800,0.791667
0.800000,0.533800,0.784722
0.800000,0.533200,0.791667
0.800000,0.535700,0.791667
0.800000,0.536100,0.798611
0.800000,0.537300,0.805556
0.800000,0.536900,0.798611
0.800000,0.535600,0.805556
0.800000,0.537300,0.805556
0.800000,0.536700,0.805556
0.800000,0.537000,0.805556
0.800000,0.537400,0.812500
0.800000,0.538000,0.812500
0.800000,0.536700,0.812500
0.800000,0.536300,0.805556
0.800000,0.536100,0.812500
0.800000,0.537900,0.812500
0.800000,0.537100,0.812500
0.800000,0.536800,0.819444
0.800000,0.536600,0.812500
0.800000,0.534600,0.812500
0.800000,0.535300,0.812500
0.800000,0.535500,0.812500
0.800000,0.535500,0.812500
0.800000,0.535300,0.819444
0.800000,0.535200,0.812500
0.800000,0.533000,0.812500
0.800000,0.533600,0.812500
0.800000,0.533500,0.805556
0.800000,0.533300,0.812500
0.800000,0.534900,0.812500
0.800000,0.533700,0.812500
0.800000,0.533000,0.812500
0.800000,0.532400,0.805556
0.800000,0.531800,0.812500
0.800000,0.533100,0.805556
0.800000,0.531700,0.812500
0.800000,0.532700,0.805556
0.800000,0.531100,0.805556
0.800000,0.532000,0.812500
0.800000,0.532300,0.805556
0.800000,0.530400,0.805556
0.800000,0.531100,0.805556
0.800000,0.531300,0.812500
0.800000,0.531200,0.798611
0.800000,0.529200,0.805556
0.800000,0.531600,0.805556
0.800000,0.530800,0.805556
0.800000,0.530400,0.805556
0.800000,0.530100,0.805556
0.800000,0.529700,0.805556
0.800000,0.529400,0.805556
0.800000,0.529000,0.798611
0.800000,0.528700,0.805556
0.800000,0.530200,0.798611
0.800000,0.529000,0.805556
0.800000,0.530200,0.805556
0.800000,0.528900,0.798611
0.800000,0.528100,0.798611
0.800000,0.529500,0.805556
0.800000,0.530000,0.798611
0.800000,0.528500,0.805556
0.800000,0.529500,0.798611
0.800000,0.528100,0.798611
0.800000,0.529100,0.805556
0.800000,0.529600,0.798611
0.800000,0.528000,0.798611
0.800000,0.529000,0.805556
0.800000,0.529400,0.798611
0.800000,0.527700,0.798611
0.800000,0.528700,0.798611
0.800000,0.529100,0.798611
0.800000,0.529300,0.798611
0.800000,0.529500,0.798611
0.800000,0.529600,0.805556
0.800000,0.529700,0.798611
0.800000,0.527900,0.798611
0.800000,0.528800,0.798611
0.800000,0.529100,0.798611
0.800000,0.529400,0.798611
0.800000,0.529500,0.805556
0.800000,0.529600,0.798611
0.800000,0.527900,0.798611
0.800000,0.528800,0.798611
0.800000,0.529100,0.798611
0.800000,0.529400,0.798611
0.800000,0.529500,0.805556
0.800000,0.529600,0.798611
0.800000,0.527900,0.798611
0.800000,0.528800,0.798611
0.800000,0.529200,0.798611
0.800000,0.529400,0.798611
0.800000,0.529500,0.805556
0.800000,0.529700,0.798611
0.800000,0.527900,0.798611
0.800000,0.528800,0.798611
0.800000,0.529200,0.798611
0.800000,0.529400,0.798611
0.800000,0.529600,0.798611
0.800000,0.529700,0.805556
0.800000,0.529800,0.798611
0.800000,0.528100,0.798611
0.800000,0.529000,0.798611
0.800000,0.529400,0.798611
0.800000,0.529600,0.805556
0.800000,0.529800,0.805556
0.800000,0.528000,0.798611
0.800000,0.527100,0.798611
0.800000,0.528300,0.798611
0.800000,0.528800,0.798611
0.800000,0.529100,0.798611
0.800000,0.529300,0.798611
0.800000,0.529400,0.805556
0.800000,0.529500,0.791667
0.800000,0.527700,0.798611
0.800000,0.530500,0.798611
0.800000,0.530100,0.798611
0.800000,0.530100,0.805556
0.800000,0.530100,0.805556
0.800000,0.528300,0.798611
0.800000,0.527300,0.798611
0.800000,0.528500,0.798611
0.800000,0.529000,0.798611
0.800000,0.529300,0.798611
0.800000,0.529500,0.805556
0.800000,0.529700,0.798611
0.800000,0.527900,0.798611
0.800000,0.528900,0.798611
0.800000,0.529200,0.798611
0.800000,0.529500,0.798611
0.800000,0.529700,0.805556
0.800000,0.529800,0.798611
0.800000,0.528000,0.798611
0.800000,0.529000,0.798611
0.800000,0.529300,0.798611
0.800000,0.529600,0.798611
0.800000,0.529800,0.805556
0.800000,0.529900,0.798611
0.800000,0.528200,0.798611
0.800000,0.529100,0.798611
0.800000,0.529500,0.798611
0.800000,0.529700,0.798611
0.800000,0.529900,0.805556
0.800000,0.530000,0.798611
0.800000,0.528300,0.798611
0.800000,0.529200,0.805556
0.800000,0.529600,0.798611
0.800000,0.528000,0.798611
0.800000,0.529000,0.798611
0.800000,0.529400,0.805556
0.800000,0.529700,0.798611
0.800000,0.527900,0.798611
0.800000,0.528900,0.798611
0.800000,0.529300,0.798611
0.800000,0.529500,0.798611
0.800000,0.529700,0.805556
0.800000,0.529900,0.798611
0.800000,0.528100,0.791667
0.800000,0.529000,0.798611
0.800000,0.531300,0.798611
0.800000,0.530700,0.798611
0.800000,0.530600,0.805556
0.800000,0.530700,0.805556
0.800000,0.528900,0.798611
0.800000,0.527900,0.798611
0.800000,0.529100,0.798611
0.800000,0.529600,0.798611
0.800000,0.529900,0.805556
0.800000,0.530100,0.798611
0.800000,0.528400,0.798611
0.800000,0.529400,0.805556
0.800000,0.529800,0.798611
0.800000,0.528100,0.798611
0.800000,0.529100,0.798611
0.800000,0.529500,0.805556
0.800000,0.529800,0.798611
0.800000,0.528100,0.798611
0.800000,0.529100,0.798611
0.800000,0.529400,0.798611
0.800000,0.529700,0.805556
0.800000,0.529900,0.805556
0.800000,0.528100,0.798611
0.800000,0.527200,0.798611
0.800000,0.528400,0.798611
0.800000,0.528900,0.798611
0.800000,0.529200,0.798611
0.800000,0.529400,0.805556
0.800000,0.529500,0.798611
0.800000,0.527700,0.798611
0.800000,0.528700,0.798611
0.800000,0.529000,0.798611
0.800000,0.529300,0.798611
0.800000,0.529400,0.798611
0.800000,0.529600,0.805556
0.800000,0.529700,0.791667
0.800000,0.527900,0.805556
0.800000,0.530700,0.798611
0.800000,0.528400,0.791667
0.800000,0.529200,0.805556
0.800000,0.531300,0.805556
0.800000,0.528900,0.798611
0.800000,0.527700,0.798611
0.800000,0.528800,0.798611
0.800000,0.529200,0.798611
0.800000,0.529500,0.798611
0.800000,0.529700,0.805556
0.800000,0.529800,0.798611
0.800000,0.528100,0.798611
0.800000,0.529000,0.798611
0.800000,0.529400,0.798611
0.800000,0.529600,0.798611
0.800000,0.529800,0.805556
0.800000,0.530000,0.798611
0.800000,0.528200,0.798611
0.800000,0.529100,0.798611
0.800000,0.529500,0.798611
0.800000,0.529800,0.805556
0.800000,0.530000,0.798611
0.800000,0.528200,0.805556
0.800000,0.529200,0.798611
0.800000,0.527700,0.798611
0.800000,0.528700,0.798611
0.800000,0.529200,0.798611
0.800000,0.529400,0.798611
0.800000,0.529600,0.805556
0.800000,0.529800,0.798611
0.800000,0.528000,0.798611
0.800000,0.528900,0.798611
0.800000,0.529300,0.798611
0.800000,0.529600,0.798611
0.800000,0.529700,0.805556
0.800000,0.529900,0.798611
0.800000,0.528100,0.798611
0.800000,0.529000,0.798611
0.800000,0.529400,0.798611
0.800000,0.529700,0.798611
0.800000,0.529800,0.805556
0.800000,0.530000,0.798611
0.800000,0.528200,0.798611
0.800000,0.529200,0.798611
0.800000,0.529500,0.798611
0.800000,0.529800,0.798611
0.800000,0.530000,0.805556
0.800000,0.530100,0.805556
0.800000,0.528400,0.798611
0.800000,0.527400,0.798611
0.800000,0.528600,0.798611
0.800000,0.529100,0.798611
0.800000,0.529400,0.798611
0.800000,0.529600,0.805556
0.800000,0.529800,0.798611
0.800000,0.528000,0.798611
0.800000,0.529000,0.798611
0.800000,0.529300,0.798611
0.800000,0.529600,0.798611
0.800000,0.529800,0.805556
0.800000,0.529900,0.798611
0.800000,0.528100,0.798611
0.800000,0.529100,0.798611
0.800000,0.529400,0.798611
0.800000,0.529700,0.805556
0.800000,0.529900,0.798611
0.800000,0.528100,0.805556
0.800000,0.529100,0.798611
0.800000,0.527600,0.798611
0.800000,0.528600,0.798611
0.800000,0.529100,0.798611
0.800000,0.529300,0.798611
0.800000,0.529500,0.805556
0.800000,0.529700,0.798611
0.800000,0.527900,0.798611
0.800000,0.528800,0.798611
0.800000,0.529200,0.791667
0.800000,0.529400,0.805556
0.800000,0.531500,0.805556
0.800000,0.528900,0.798611
0.800000,0.527700,0.798611
0.800000,0.528800,0.798611
0.800000,0.529200,0.798611
0.800000,0.529500,0.798611
0.800000,0.529700,0.805556
0.800000,0.529800,0.798611
0.800000,0.528100,0.798611
0.800000,0.529000,0.798611
0.800000,0.529400,0.798611
0.800000,0.529600,0.798611
0.800000,0.529800,0.805556
0.800000,0.530000,0.798611
0.800000,0.528200,0.798611
0.800000,0.529100,0.798611
0.800000,0.529500,0.798611
0.800000,0.529800,0.798611
0.800000,0.530000,0.805556
0.800000,0.530100,0.798611
0.800000,0.528300,0.798611
0.800000,0.529300,0.805556
0.800000,0.529700,0.798611
0.800000,0.528000,0.798611
0.800000,0.529000,0.798611
0.800000,0.529400,0.805556
0.800000,0.529700,0.798611
0.800000,0.528000,0.798611
0.800000,0.529000,0.798611
0.800000,0.529400,0.798611
0.800000,0.529600,0.805556
0.800000,0.529800,0.805556
0.800000,0.528000,0.798611
0.800000,0.527100,0.798611
0.800000,0.528300,0.798611
0.800000,0.528800,0.798611
0.800000,0.529100,0.798611
0.800000,0.529300,0.798611
0.800000,0.529400,0.805556
0.800000,0.529500,0.791667
0.800000,0.527800,0.798611
0.800000,0.530600,0.798611
0.800000,0.530100,0.798611
0.800000,0.530100,0.805556
0.800000,0.530100,0.805556
0.800000,0.528300,0.798611
0.800000,0.527300,0.798611
0.800000,0.528500,0.798611
0.800000,0.529000,0.798611
0.800000,0.529400,0.798611
0.800000,0.529600,0.805556
0.800000,0.529700,0.798611
0.800000,0.528000,0.798611
0.800000,0.528900,0.798611
0.800000,0.529300,0.798611
0.800000,0.529500,0.798611
0.800000,0.529700,0.805556
0.800000,0.529800,0.805556
0.800000,0.528100,0.798611
0.800000,0.527100,0.798611
0.800000,0.528300,0.798611
0.800000,0.528800,0.798611
0.800000,0.529100,0.805556
0.800000,0.529300,0.798611
0.800000,0.527600,0.798611
0.800000,0.528500,0.798611
0.800000,0.528900,0.798611
0.800000,0.529100,0.798611
0.800000,0.529300,0.798611
0.800000,0.529400,0.805556
0.800000,0.529500,0.798611
1.300000,0.527700,0.798611
1.300000,0.528600,0.798611
1.300000,0.664900,0.798611
1.300000,0.743000,0.812500
1.300000,0.801900,0.875000
1.300000,0.848000,0.937500
1.300000,0.874900,1.020833
1.300000,0.891500,1.090278
1.300000,0.895600,1.173611
1.300000,0.894700,1.236111
1.300000,0.885100,1.277778
1.300000,0.874200,1.319444
1.300000,0.865500,1.361111
1.300000,0.856100,1.368056
1.300000,0.844800,1.381944
1.300000,0.840200,1.395833
1.300000,0.836200,1.395833
1.300000,0.831800,1.395833
1.300000,0.830500,1.395833
1.300000,0.830200,1.395833
1.300000,0.830400,1.395833
1.300000,0.830600,1.388889
1.300000,0.830700,1.388889
1.300000,0.832600,1.395833
1.300000,0.833400,1.388889
1.300000,0.831800,1.388889
1.300000,0.832600,1.388889
1.300000,0.832500,1.395833
1.300000,0.832000,1.381944
1.300000,0.829400,1.388889
1.300000,0.831000,1.395833
1.300000,0.829100,1.388889
1.300000,0.825500,1.381944
1.300000,0.824500,1.388889
1.300000,0.824500,1.388889
1.300000,0.821600,1.381944
1.300000,0.818900,1.381944
1.300000,0.817900,1.381944
1.300000,0.816000,1.375000
1.300000,0.813600,1.375000
1.300000,0.812700,1.368056
1.300000,0.810800,1.375000
1.300000,0.810200,1.361111
1.300000,0.806600,1.361111
1.300000,0.807100,1.361111
1.300000,0.805800,1.361111
1.300000,0.803900,1.354167
1.300000,0.801500,1.347222
1.300000,0.800800,1.354167
1.300000,0.800900,1.347222
1.300000,0.797800,1.340278
1.300000,0.796900,1.340278
1.300000,0.797000,1.340278
1.300000,0.795900,1.333333
1.300000,0.794400,1.333333
1.300000,0.794300,1.326389
1.300000,0.793300,1.340278
1.300000,0.793800,1.319444
1.300000,0.789400,1.326389
1.300000,0.791800,1.319444
1.300000,0.790200,1.326389
1.300000,0.790700,1.319444
1.300000,0.788300,1.312500
1.300000,0.788200,1.319444
1.300000,0.789300,1.319444
1.300000,0.787400,1.305556
1.300000,0.785900,1.312500
1.300000,0.788300,1.312500
1.300000,0.787100,1.312500
1.300000,0.786200,1.305556
1.300000,0.785200,1.305556
1.300000,0.786100,1.305556
1.300000,0.786200,1.305556
1.300000,0.786000,1.305556
1.300000,0.785600,1.298611
1.300000,0.785100,1.312500
1.300000,0.786500,1.298611
1.300000,0.783300,1.298611
1.300000,0.785100,1.305556
1.300000,0.785800,1.305556
1.300000,0.784200,1.298611
1.300000,0.783200,1.298611
1.300000,0.784300,1.298611
1.300000,0.784700,1.305556
1.300000,0.784900,1.298611
1.300000,0.783000,1.291667
1.300000,0.783800,1.305556
1.300000,0.785900,1.298611
1.300000,0.783300,1.298611
1.300000,0.783800,1.291667
1.300000,0.783900,1.298611
1.300000,0.785800,1.305556
1.300000,0.785000,1.291667
1.300000,0.782800,1.298611
1.300000,0.785300,1.298611
1.300000,0.784600,1.298611
1.300000,0.784400,1.291667
1.300000,0.784300,1.298611
1.300000,0.786100,1.305556
1.300000,0.785300,1.298611
1.300000,0.783100,1.291667
1.300000,0.783700,1.298611
1.300000,0.785800,1.305556
1.300000,0.785100,1.291667
1.300000,0.783000,1.298611
1.300000,0.785600,1.298611
1.300000,0.785000,1.298611
1.300000,0.784900,1.298611
1.300000,0.784800,1.298611
1.300000,0.784800,1.298611
1.300000,0.784800,1.298611
1.300000,0.784800,1.298611
1.300000,0.784800,1.298611
1.300000,0.784900,1.298611
1.300000,0.784900,1.298611
1.300000,0.785000,1.298611
1.300000,0.785000,1.291667
1.300000,0.785100,1.305556
1.300000,0.787000,1.298611
1.300000,0.784400,1.298611
1.300000,0.785000,1.291667
1.300000,0.785200,1.305556
1.300000,0.787200,1.298611
1.300000,0.784700,1.298611
1.300000,0.785300,1.298611
1.300000,0.785500,1.305556
1.300000,0.785700,1.298611
1.300000,0.783900,1.298611
1.300000,0.784900,1.298611
1.300000,0.785200,1.305556
1.300000,0.785500,1.298611
1.300000,0.783700,1.298611
1.300000,0.784700,1.298611
1.300000,0.785100,1.298611
1.300000,0.785300,1.298611
1.300000,0.785400,1.298611
1.300000,0.785600,1.298611
1.300000,0.785700,1.305556
1.300000,0.785800,1.298611
1.300000,0.784000,1.291667
1.300000,0.784900,1.305556
1.300000,0.787200,1.298611
1.300000,0.784700,1.298611
1.300000,0.785400,1.298611
1.300000,0.785700,1.305556
1.300000,0.785900,1.298611
1.300000,0.784100,1.298611
1.300000,0.785100,1.298611
1.300000,0.785500,1.305556
1.300000,0.785700,1.298611
1.300000,0.784000,1.298611
1.300000,0.784900,1.298611
1.300000,0.785300,1.298611
1.300000,0.785600,1.298611
1.300000,0.785800,1.298611
1.300000,0.785900,1.298611
1.300000,0.786000,1.305556
1.300000,0.786100,1.298611
1.300000,0.784400,1.298611
1.300000,0.785300,1.298611
1.300000,0.785700,1.305556
1.300000,0.785900,1.298611
1.300000,0.784200,1.298611
1.300000,0.785200,1.298611
1.300000,0.785600,1.305556
1.300000,0.785800,1.298611
1.300000,0.784100,1.298611
1.300000,0.785100,1.298611
1.300000,0.785500,1.305556
1.300000,0.785700,1.291667
1.300000,0.784000,1.298611
1.300000,0.786800,1.305556
1.300000,0.786400,1.298611
1.300000,0.784500,1.298611
1.300000,0.785400,1.298611
1.300000,0.785700,1.305556
1.300000,0.786000,1.298611
1.300000,0.784200,1.298611
1.300000,0.785200,1.298611
1.300000,0.785600,1.305556
1.300000,0.785800,1.298611
1.300000,0.784100,1.298611
1.300000,0.785100,1.298611
1.300000,0.785500,1.305556
1.300000,0.785700,1.298611
1.300000,0.784000,1.298611
1.300000,0.785000,1.298611
1.300000,0.785400,1.305556
1.300000,0.785600,1.298611
1.300000,0.783900,1.291667
1.300000,0.784800,1.305556
1.300000,0.787100,1.298611
1.300000,0.784700,1.298611
1.300000,0.785400,1.298611
1.300000,0.785600,1.305556
1.300000,0.785800,1.298611
1.300000,0.784100,1.298611
1.300000,0.785000,1.298611
1.300000,0.785400,1.305556
1.300000,0.785700,1.298611
1.300000,0.784000,1.298611
1.300000,0.784900,1.298611
1.300000,0.785300,1.305556
1.300000,0.785500,1.298611
1.300000,0.783800,1.291667
1.300000,0.784800,1.298611
1.300000,0.787100,1.305556
1.300000,0.786500,1.298611
1.300000,0.784500,1.298611
1.300000,0.785300,1.298611
1.300000,0.785700,1.305556
1.300000,0.785900,1.298611
1.300000,0.784200,1.298611
1.300000,0.785100,1.298611
1.300000,0.785500,1.305556
1.300000,0.785800,1.298611
1.300000,0.784000,1.291667
1.300000,0.785000,1.305556
1.300000,0.787300,1.298611
1.300000,0.784800,1.298611
1.300000,0.785600,1.298611
1.300000,0.785800,1.305556
1.300000,0.786000,1.298611
1.300000,0.784300,1.298611
1.300000,0.785300,1.298611
1.300000,0.785600,1.305556
1.300000,0.785900,1.298611
1.300000,0.784200,1.298611
1.300000,0.785200,1.298611
1.300000,0.785500,1.305556
1.300000,0.785800,1.298611
1.300000,0.784100,1.298611
1.300000,0.785000,1.298611
1.300000,0.785400,1.305556
1.300000,0.785700,1.298611
1.300000,0.784000,1.298611
1.300000,0.784900,1.298611
1.300000,0.785300,1.305556
1.300000,0.785600,1.298611
1.300000,0.783900,1.291667
1.300000,0.784800,1.305556
1.300000,0.787100,1.298611
1.300000,0.784600,1.298611
1.300000,0.785300,1.298611
1.300000,0.785600,1.298611
1.300000,0.785800,1.305556
1.300000,0.786000,1.298611
1.300000,0.784200,1.298611
1.300000,0.785100,1.298611
1.300000,0.785500,1.305556
1.300000,0.785800,1.291667
1.300000,0.784100,1.298611
1.300000,0.786900,1.305556
1.300000,0.786500,1.298611
1.300000,0.784600,1.298611
1.300000,0.785400,1.305556
1.300000,0.785800,1.298611
1.300000,0.784100,1.305556
1.300000,0.785100,1.291667
1.300000,0.783600,1.305556
1.300000,0.786600,1.298611
1.300000,0.784400,1.298611
1.300000,0.785200,1.298611
1.300000,0.785500,1.298611
1.300000,0.785700,1.305556
1.300000,0.785900,1.298611
1.300000,0.784100,1.298611
1.300000,0.785000,1.298611
1.300000,0.785400,1.305556
1.300000,0.785700,1.298611
1.300000,0.784000,1.298611
1.300000,0.784900,1.305556
1.300000,0.785300,1.298611
1.300000,0.783600,1.298611
1.300000,0.784600,1.298611
1.300000,0.785000,1.298611
1.300000,0.785300,1.298611
1.300000,0.785400,1.298611
1.300000,0.785600,1.298611
1.300000,0.785700,1.305556
1.300000,0.785800,1.298611
1.300000,0.784000,1.298611
1.300000,0.784900,1.298611
1.300000,0.785300,1.305556
1.300000,0.785600,1.298611
1.300000,0.783900,1.291667
1.300000,0.784800,1.305556
1.300000,0.787100,1.298611
1.300000,0.784600,1.298611
1.300000,0.785300,1.298611
1.300000,0.785600,1.298611
1.300000,0.785800,1.305556
1.300000,0.786000,1.298611
1.300000,0.784200,1.298611
1.300000,0.785200,1.305556
1.300000,0.785500,1.298611
1.300000,0.783900,1.298611
1.300000,0.784900,1.298611
1.300000,0.785300,1.305556
1.300000,0.785600,1.298611
1.300000,0.783900,1.298611
1.300000,0.784800,1.298611
1.300000,0.785200,1.305556
1.300000,0.785500,1.298611
1.300000,0.783700,1.291667
1.300000,0.784700,1.298611
1.300000,0.787000,1.305556
1.300000,0.786400,1.298611
1.300000,0.784400,1.298611
1.300000,0.785200,1.298611
1.300000,0.785600,1.305556
1.300000,0.785800,1.298611
1.300000,0.784100,1.298611
1.300000,0.785000,1.298611
1.300000,0.785400,1.305556
1.300000,0.785700,1.298611
1.300000,0.783900,1.298611
1.300000,0.784900,1.298611
1.300000,0.785300,1.305556
1.300000,0.785500,1.298611
1.300000,0.783800,1.298611
1.300000,0.784800,1.298611
1.300000,0.785200,1.298611
1.300000,0.785400,1.298611
1.300000,0.785600,1.298611
1.300000,0.785700,1.305556
1.300000,0.785900,1.298611
1.300000,0.784100,1.298611
1.300000,0.785000,1.298611
1.300000,0.785400,1.305556
1.300000,0.785600,1.298611
1.300000,0.783900,1.291667
1.300000,0.784900,1.305556
1.300000,0.787200,1.298611
1.300000,0.784700,1.305556
1.300000,0.785400,1.291667
1.300000,0.783800,1.305556
1.300000,0.786700,1.298611
1.300000,0.784400,1.298611
1.300000,0.785300,1.298611
1.300000,0.785600,1.305556
1.300000,0.785800,1.305556
1.300000,0.784100,1.298611
1.300000,0.783100,1.298611
1.300000,0.784300,1.305556
1.300000,0.784800,1.298611
1.300000,0.783300,1.298611
1.300000,0.784300,1.298611
1.300000,0.784700,1.305556
1.300000,0.784900,1.298611
1.300000,0.783200,1.291667
1.300000,0.784100,1.298611
1.300000,0.786400,1.305556
1.300000,0.785800,1.298611
1.300000,0.783800,1.291667
1.300000,0.784600,1.298611
1.300000,0.786800,1.305556
1.300000,0.786200,1.298611
1.300000,0.784200,1.298611
1.300000,0.785000,1.298611
1.300000,0.785400,1.305556
1.300000,0.785600,1.298611
