r,u,omega
0.995000,0.623300,0.993056
0.993700,0.621000,0.993056
0.992500,0.621200,0.993056
0.991200,0.620500,0.993056
0.990000,0.619600,0.993056
0.988700,0.618500,0.986111
0.987500,0.617300,0.986111
0.986200,0.617800,0.986111
0.985000,0.617400,0.986111
0.983700,0.616700,0.986111
0.982500,0.615700,0.986111
0.981200,0.614500,0.979167
0.980000,0.613200,0.972222
0.978700,0.613700,0.979167
0.977500,0.615100,0.986111
0.976200,0.613500,0.972222
0.975000,0.610300,0.979167
0.973700,0.611600,0.965278
0.972500,0.609700,0.972222
0.971200,0.611800,0.979167
0.970000,0.610400,0.972222
0.968800,0.607400,0.965278
0.967500,0.606900,0.965278
0.966300,0.607700,0.965278
0.965000,0.607500,0.972222
0.963800,0.606900,0.965278
0.962500,0.604100,0.965278
0.961200,0.603800,0.958333
0.960000,0.602800,0.958333
0.958800,0.603500,0.958333
0.957500,0.603100,0.965278
0.956200,0.602400,0.951389
0.955000,0.599500,0.951389
0.953800,0.601100,0.951389
0.952500,0.601100,0.958333
0.951200,0.600600,0.951389
0.950000,0.598000,0.951389
0.948800,0.597800,0.944444
0.947500,0.596900,0.944444
0.946200,0.597700,0.944444
0.945000,0.597500,0.951389
0.943800,0.596800,0.944444
0.942500,0.594100,0.944444
0.941200,0.593800,0.937500
0.940000,0.592900,0.937500
0.938800,0.593700,0.937500
0.937500,0.593400,0.944444
0.936200,0.592700,0.930556
0.935000,0.589900,0.937500
0.933800,0.591500,0.930556
0.932500,0.589800,0.930556
0.931200,0.590200,0.937500
0.930000,0.589700,0.930556
0.928700,0.587100,0.923611
0.927500,0.586900,0.923611
0.926200,0.587900,0.930556
0.925000,0.587800,0.930556
0.923700,0.585400,0.923611
0.922500,0.583600,0.923611
0.921200,0.583700,0.916667
0.920000,0.583000,0.916667
0.918700,0.583800,0.923611
0.917500,0.583700,0.916667
0.916200,0.581200,0.916667
0.915000,0.581100,0.909722
0.913700,0.580400,0.916667
0.912500,0.581200,0.909722
0.911200,0.579200,0.916667
0.910000,0.579500,0.909722
0.908700,0.577100,0.909722
0.907500,0.577100,0.902778
0.906200,0.576300,0.909722
0.905000,0.577100,0.902778
0.903800,0.575100,0.909722
0.902500,0.575300,0.902778
0.901300,0.572800,0.895833
0.900000,0.572800,0.902778
0.898700,0.573900,0.895833
0.897500,0.571900,0.902778
0.896300,0.572300,0.895833
0.895000,0.569900,0.895833
0.893700,0.569900,0.888889
0.892500,0.569100,0.888889
0.891300,0.570000,0.895833
0.890000,0.569800,0.888889
0.888700,0.567300,0.888889
0.887500,0.567300,0.888889
0.886300,0.566600,0.881944
0.885000,0.565600,0.881944
0.883700,0.566300,0.888889
0.882500,0.566000,0.881944
0.881300,0.563500,0.881944
0.880000,0.563400,0.881944
0.878700,0.562600,0.875000
0.877500,0.561600,0.881944
0.876300,0.562300,0.881944
0.875000,0.560100,0.875000
0.873700,0.558300,0.875000
0.872500,0.558500,0.868056
0.871300,0.557800,0.868056
0.870000,0.558600,0.875000
0.868700,0.558400,0.875000
0.867500,0.555900,0.861111
0.866200,0.554000,0.868056
0.865000,0.555900,0.861111
0.863700,0.554300,0.861111
0.862500,0.554800,0.868056
0.861200,0.554500,0.861111
0.860000,0.551900,0.861111
0.858700,0.551700,0.861111
0.857500,0.550900,0.854167
0.856200,0.549800,0.854167
0.855000,0.550400,0.861111
0.853700,0.550000,0.854167
0.852500,0.547400,0.847222
0.851200,0.547200,0.854167
0.850000,0.548200,0.847222
0.848700,0.546300,0.847222
0.847500,0.546600,0.847222
0.846200,0.546000,0.847222
0.845000,0.545200,0.840278
0.843800,0.544100,0.847222
0.842500,0.544800,0.840278
0.841300,0.542700,0.840278
0.840000,0.542900,0.840278
0.838800,0.542300,0.840278
0.837500,0.541400,0.833333
0.836200,0.540300,0.840278
0.835000,0.540900,0.833333
0.833800,0.538800,0.833333
0.832500,0.538900,0.833333
0.831200,0.538300,0.833333
0.830000,0.537400,0.826389
0.828800,0.536200,0.833333
0.827500,0.536800,0.826389
0.826200,0.534600,0.826389
0.825000,0.534700,0.826389
0.823800,0.534000,0.826389
0.822500,0.533100,0.819444
0.821200,0.531900,0.826389
0.820000,0.532400,0.812500
0.818800,0.530200,0.819444
0.817500,0.532100,0.826389
0.816300,0.530600,0.819444
0.815000,0.527400,0.812500
0.813800,0.526800,0.812500
0.812500,0.527500,0.805556
0.811300,0.527200,0.812500
0.810000,0.528300,0.812500
0.808800,0.526500,0.812500
0.807500,0.525000,0.805556
0.806300,0.523500,0.805556
0.805000,0.523900,0.805556
0.803800,0.523400,0.798611
0.802500,0.522500,0.805556
0.801300,0.523300,0.805556
0.800000,0.521200,0.798611
0.801300,0.519500,0.798611
0.802500,0.519800,0.791667
0.803800,0.519800,0.798611
0.805000,0.521900,0.791667
0.806300,0.521200,0.798611
0.807500,0.523200,0.791667
0.808800,0.522600,0.791667
0.810000,0.524700,0.791667
0.811300,0.526200,0.791667
0.812500,0.527700,0.791667
0.813800,0.529300,0.805556
0.815000,0.530900,0.791667
0.816300,0.528800,0.798611
0.817500,0.532300,0.798611
0.818800,0.533000,0.798611
0.820000,0.534400,0.805556
0.821300,0.536000,0.805556
0.822500,0.535900,0.812500
0.823800,0.536900,0.805556
0.825000,0.536300,0.812500
0.826300,0.538800,0.812500
0.827500,0.539000,0.805556
0.828800,0.540100,0.819444
0.830000,0.543400,0.819444
0.831300,0.542400,0.819444
0.832500,0.542900,0.819444
0.833800,0.544000,0.826389
0.835000,0.545500,0.819444
0.836300,0.545300,0.826389
0.837500,0.547900,0.833333
0.838800,0.548300,0.833333
0.840000,0.547600,0.826389
0.841300,0.548100,0.833333
0.842500,0.550900,0.833333
0.843800,0.551400,0.840278
0.845000,0.552600,0.840278
0.846200,0.552200,0.840278
0.847500,0.552900,0.840278
0.848700,0.553900,0.840278
0.850000,0.555300,0.840278
0.851200,0.556800,0.847222
0.852500,0.558500,0.854167
0.853700,0.558400,0.847222
0.855000,0.557400,0.854167
0.856200,0.559500,0.847222
0.857500,0.559300,0.854167
0.858700,0.562000,0.861111
0.860000,0.562200,0.861111
0.861200,0.561400,0.854167
0.862500,0.561600,0.861111
0.863700,0.564200,0.861111
0.865000,0.564400,0.861111
0.866200,0.565400,0.868056
0.867500,0.566600,0.868056
0.868700,0.566100,0.868056
0.870000,0.566600,0.868056
0.871300,0.567500,0.868056
0.872500,0.568600,0.875000
0.873700,0.569900,0.881944
0.875000,0.569400,0.875000
0.876300,0.568000,0.875000
0.877500,0.569600,0.875000
0.878800,0.571000,0.875000
0.880000,0.572400,0.881944
0.881300,0.573800,0.881944
0.882500,0.573400,0.881944
0.883800,0.573900,0.881944
0.885000,0.574800,0.881944
0.886300,0.575900,0.881944
0.887500,0.577200,0.895833
0.888800,0.578600,0.888889
0.890000,0.576400,0.888889
0.891300,0.577800,0.888889
0.892500,0.579000,0.895833
0.893800,0.580300,0.895833
0.895000,0.579800,0.895833
0.896300,0.580200,0.895833
0.897500,0.581000,0.902778
0.898800,0.582000,0.895833
0.900000,0.581300,0.895833
0.901300,0.583400,0.902778
0.902500,0.585100,0.909722
0.903800,0.584900,0.902778
0.905000,0.583600,0.902778
0.906200,0.585300,0.909722
0.907500,0.586800,0.902778
0.908700,0.586300,0.916667
0.910000,0.588600,0.909722
0.911200,0.586700,0.909722
0.912500,0.588200,0.909722
0.913700,0.589500,0.916667
0.915000,0.590900,0.916667
0.916200,0.590400,0.916667
0.917500,0.590800,0.916667
0.918700,0.591600,0.923611
0.920000,0.592600,0.916667
0.921200,0.591900,0.923611
0.922500,0.594000,0.923611
0.923700,0.593800,0.923611
0.925000,0.594400,0.923611
0.926200,0.595300,0.923611
0.927500,0.596400,0.930556
0.928700,0.597600,0.930556
0.930000,0.597100,0.930556
0.931200,0.597500,0.930556
0.932500,0.598200,0.930556
0.933700,0.599200,0.930556
0.935000,0.600400,0.937500
0.936200,0.601600,0.944444
0.937500,0.601100,0.930556
0.938800,0.599700,0.937500
0.940000,0.603200,0.937500
0.941200,0.603700,0.944444
0.942500,0.604700,0.944444
0.943800,0.604100,0.944444
0.945000,0.604400,0.944444
0.946200,0.605200,0.944444
0.947500,0.606100,0.944444
0.948800,0.607300,0.951389
0.950000,0.608600,0.951389
0.951200,0.608100,0.951389
0.952500,0.608500,0.951389
0.953800,0.609300,0.951389
0.955000,0.610300,0.958333
0.956300,0.611500,0.958333
0.957500,0.610900,0.958333
0.958800,0.611300,0.958333
0.960000,0.612000,0.951389
0.961300,0.613000,0.965278
0.962500,0.616000,0.965278
0.963800,0.614500,0.958333
0.965000,0.614600,0.965278
0.966300,0.617000,0.965278
0.967500,0.617000,0.965278
0.968800,0.617800,0.972222
0.970000,0.618900,0.972222
0.971200,0.618200,0.965278
0.972500,0.618600,0.972222
0.973700,0.621200,0.972222
0.975000,0.621300,0.979167
0.976200,0.622200,0.972222
0.977500,0.621400,0.979167
0.978700,0.623600,0.979167
0.980000,0.623400,0.979167
0.981200,0.624000,0.979167
0.982500,0.625000,0.986111
0.983700,0.626100,0.986111
0.985000,0.625500,0.979167
0.986200,0.625900,0.986111
0.987500,0.628500,0.993056
0.988700,0.628600,0.993056
0.990000,0.627600,0.986111
0.991200,0.627700,0.986111
0.992500,0.630000,0.993056
0.993700,0.631900,0.993056
0.995000,0.631800,1.000000
0.996200,0.632500,0.993056
0.997500,0.631600,0.993056
0.998700,0.633600,1.000000
1.000000,0.635300,1.000000
1.001300,0.635000,1.000000
1.002500,0.635600,1.006944
1.003700,0.636600,1.000000
1.005000,0.635900,1.000000
1.006300,0.638000,1.006944
1.007500,0.639700,1.006944
1.008700,0.639600,1.006944
1.010000,0.640200,1.000000
1.011300,0.641200,1.013889
1.012500,0.644400,1.013889
1.013700,0.643000,1.013889
1.015000,0.643200,1.013889
1.016300,0.643900,1.006944
1.017500,0.644900,1.020833
1.018700,0.648000,1.020833
1.020000,0.646700,1.020833
1.021300,0.646900,1.020833
1.022500,0.647500,1.020833
1.023700,0.648500,1.020833
1.025000,0.649700,1.027778
1.026300,0.651000,1.027778
1.027500,0.650600,1.027778
1.028700,0.651000,1.027778
1.030000,0.651900,1.027778
1.031200,0.653000,1.041667
1.032500,0.654200,1.027778
1.033800,0.651800,1.034722
1.035000,0.654900,1.034722
1.036200,0.655200,1.034722
1.037500,0.656100,1.041667
1.038700,0.657200,1.041667
1.040000,0.656600,1.041667
1.041200,0.656900,1.041667
1.042500,0.657700,1.041667
1.043700,0.658600,1.048611
1.045000,0.659700,1.041667
1.046200,0.659100,1.048611
1.047500,0.661300,1.041667
1.048700,0.661100,1.055556
1.050000,0.663600,1.055556
1.051200,0.661800,1.048611
1.052500,0.661600,1.048611
1.053800,0.663800,1.055556
1.055000,0.665500,1.062500
1.056200,0.665300,1.055556
1.057500,0.664000,1.055556
1.058700,0.665800,1.055556
1.060000,0.667200,1.062500
1.061200,0.668600,1.069444
1.062500,0.668200,1.055556
1.063800,0.666800,1.062500
1.065000,0.670300,1.069444
1.066200,0.670800,1.062500
1.067500,0.670000,1.076389
1.068700,0.672100,1.062500
1.070000,0.670000,1.069444
1.071200,0.673300,1.069444
1.072500,0.673700,1.083333
1.073800,0.674700,1.076389
1.075000,0.672100,1.069444
1.076200,0.673200,1.076389
1.077500,0.676000,1.076389
1.078800,0.676200,1.090278
1.080000,0.677100,1.076389
1.081200,0.674500,1.083333
1.082500,0.677300,1.076389
1.083800,0.677400,1.090278
1.085000,0.680000,1.083333
1.086200,0.678200,1.090278
1.087500,0.679900,1.083333
1.088800,0.679400,1.083333
1.090000,0.681600,1.097222
1.091200,0.683400,1.090278
1.092500,0.681300,1.090278
1.093800,0.682800,1.090278
1.095000,0.684100,1.097222
1.096200,0.685400,1.097222
1.097500,0.684900,1.097222
1.098700,0.685400,1.090278
1.100000,0.686200,1.097222
1.101200,0.689100,1.111111
1.102500,0.689500,1.097222
1.103700,0.686800,1.104167
1.105000,0.689800,1.104167
1.106300,0.689900,1.104167
1.107500,0.690800,1.111111
1.108700,0.691800,1.111111
1.110000,0.691200,1.104167
1.111200,0.691500,1.111111
1.112500,0.694100,1.118056
1.113700,0.694200,1.111111
1.115000,0.693200,1.118056
1.116300,0.695100,1.111111
1.117500,0.694800,1.118056
1.118700,0.697100,1.125000
1.120000,0.697100,1.118056
1.121200,0.696000,1.118056
1.122500,0.697800,1.125000
1.123700,0.699300,1.125000
1.125000,0.698900,1.125000
1.126300,0.699400,1.125000
1.127500,0.700200,1.125000
1.128700,0.701300,1.131944
1.130000,0.702500,1.131944
1.131200,0.701900,1.131944
1.132500,0.702300,1.125000
1.133700,0.703000,1.131944
1.135000,0.705900,1.145833
1.136300,0.706200,1.131944
1.137500,0.703400,1.131944
1.138700,0.706300,1.138889
1.140000,0.708300,1.145833
1.141300,0.708200,1.138889
1.142500,0.707000,1.145833
1.143700,0.708900,1.138889
1.145000,0.708500,1.145833
1.146300,0.710900,1.152778
1.147500,0.710800,1.145833
1.148700,0.709700,1.145833
1.150000,0.711500,1.145833
1.151300,0.712900,1.152778
1.152500,0.714400,1.152778
1.153700,0.714100,1.152778
1.155000,0.714600,1.152778
1.156200,0.715500,1.159722
1.157500,0.716600,1.159722
1.158700,0.716000,1.152778
1.160000,0.716300,1.159722
1.161200,0.718900,1.159722
1.162500,0.719100,1.166667
1.163700,0.719900,1.159722
1.165000,0.719200,1.166667
1.166200,0.721300,1.159722
1.167500,0.721100,1.173611
1.168800,0.723600,1.173611
1.170000,0.721900,1.166667
1.171200,0.721700,1.166667
1.172500,0.723900,1.180556
1.173700,0.725600,1.173611
1.175000,0.723600,1.173611
1.176200,0.725000,1.173611
1.177500,0.726200,1.180556
1.178800,0.727500,1.180556
1.180000,0.727000,1.180556
1.181200,0.727400,1.180556
1.182500,0.728200,1.180556
1.183700,0.729200,1.194444
1.185000,0.730300,1.180556
1.186200,0.727900,1.187500
1.187500,0.730900,1.187500
1.188800,0.731000,1.187500
1.190000,0.731800,1.194444
1.191200,0.732800,1.187500
1.192500,0.732100,1.187500
1.193700,0.734200,1.194444
1.195000,0.735900,1.201389
1.196200,0.735700,1.187500
1.197500,0.734400,1.201389
1.198800,0.738100,1.194444
1.200000,0.736900,1.208333
1.201200,0.738900,1.194444
1.202500,0.736800,1.201389
1.203800,0.740100,1.208333
1.205000,0.740500,1.208333
1.206200,0.739600,1.201389
1.207500,0.739700,1.201389
1.208800,0.742200,1.215278
1.210000,0.744100,1.208333
1.211200,0.742100,1.215278
1.212500,0.743700,1.208333
1.213800,0.743100,1.215278
1.215000,0.745400,1.215278
1.216200,0.745300,1.215278
1.217500,0.745900,1.215278
1.218800,0.746800,1.222222
1.220000,0.748000,1.222222
1.221200,0.747400,1.222222
1.222500,0.747700,1.215278
1.223700,0.748400,1.222222
1.225000,0.751300,1.229167
1.226200,0.751600,1.222222
1.227500,0.750600,1.229167
1.228700,0.752700,1.222222
1.230000,0.752500,1.236111
1.231300,0.755000,1.229167
1.232500,0.753200,1.229167
1.233700,0.754800,1.236111
1.235000,0.756300,1.236111
1.236200,0.755900,1.236111
1.237500,0.756300,1.236111
1.238700,0.757200,1.236111
1.240000,0.758200,1.243056
1.241300,0.759400,1.243056
1.242500,0.758900,1.243056
1.243700,0.759300,1.243056
1.245000,0.760100,1.250000
1.246200,0.761100,1.243056
1.247500,0.760300,1.250000
1.248700,0.762400,1.243056
1.250000,0.762200,1.256944
1.251300,0.764700,1.250000
1.252500,0.762800,1.250000
1.253700,0.764400,1.250000
1.255000,0.765800,1.263889
1.256200,0.767200,1.256944
1.257500,0.764900,1.250000
1.258700,0.766200,1.256944
1.260000,0.769200,1.263889
1.261300,0.769600,1.263889
1.262500,0.768800,1.263889
1.263700,0.769000,1.256944
1.265000,0.769600,1.270833
1.266300,0.772400,1.263889
1.267500,0.770700,1.270833
1.268700,0.772500,1.263889
1.270000,0.772100,1.277778
1.271300,0.774400,1.270833
1.272500,0.772400,1.270833
1.273700,0.774000,1.270833
1.275000,0.775200,1.277778
1.276300,0.776600,1.277778
1.277500,0.776100,1.270833
1.278700,0.776500,1.277778
1.280000,0.779100,1.284722
1.281200,0.779300,1.284722
1.282500,0.778400,1.277778
1.283700,0.778400,1.284722
1.285000,0.780900,1.291667
1.286200,0.780900,1.277778
1.287500,0.779700,1.284722
1.288700,0.783400,1.291667
1.290000,0.784100,1.291667
1.291200,0.783400,1.291667
1.292500,0.783700,1.284722
1.293700,0.784400,1.298611
1.295000,0.787300,1.298611
1.296200,0.785700,1.298611
1.297500,0.785700,1.298611
1.298700,0.786100,1.298611
1.300000,0.786900,1.298611
1.298700,0.787900,1.298611
1.297500,0.789000,1.298611
1.296200,0.789500,1.305556
1.295000,0.789800,1.305556
1.293700,0.788000,1.305556
1.292500,0.786900,1.305556
1.291200,0.785900,1.305556
1.290000,0.784900,1.305556
1.288700,0.783900,1.305556
1.287500,0.782700,1.298611
1.286200,0.781500,1.312500
1.285000,0.782000,1.298611
1.283700,0.777800,1.298611
1.282500,0.778600,1.305556
1.281200,0.778000,1.298611
1.280000,0.775100,1.298611
1.278700,0.774500,1.291667
1.277500,0.773200,1.291667
1.276300,0.773400,1.298611
1.275000,0.772600,1.284722
1.273700,0.769500,1.284722
1.272500,0.770600,1.284722
1.271300,0.770200,1.291667
1.270000,0.769200,1.277778
1.268700,0.766000,1.277778
1.267500,0.767100,1.284722
1.266300,0.766600,1.277778
1.265000,0.763700,1.270833
1.263700,0.763200,1.270833
1.262500,0.763800,1.277778
1.261200,0.763200,1.270833
1.260000,0.760300,1.263889
1.258700,0.759800,1.263889
1.257500,0.760400,1.270833
1.256200,0.759900,1.263889
1.255000,0.757000,1.256944
1.253700,0.756500,1.256944
1.252500,0.757200,1.263889
1.251200,0.756700,1.256944
1.250000,0.753900,1.250000
1.248700,0.753500,1.250000
1.247500,0.754200,1.256944
1.246200,0.753900,1.250000
1.245000,0.751200,1.250000
1.243700,0.750900,1.243056
1.242500,0.749800,1.250000
1.241200,0.750400,1.243056
1.240000,0.748000,1.236111
1.238700,0.748000,1.243056
1.237500,0.749000,1.243056
1.236200,0.747000,1.236111
1.235000,0.745300,1.236111
1.233700,0.745600,1.229167
1.232500,0.744900,1.236111
1.231200,0.745800,1.236111
1.230000,0.743700,1.229167
1.228700,0.742000,1.229167
1.227500,0.742300,1.229167
1.226200,0.741600,1.229167
1.225000,0.740600,1.222222
1.223700,0.739400,1.222222
1.222500,0.740000,1.222222
1.221200,0.739500,1.229167
1.220000,0.738700,1.215278
1.218800,0.735800,1.215278
1.217500,0.737300,1.222222
1.216200,0.737300,1.215278
1.215000,0.734900,1.215278
1.213800,0.734900,1.208333
1.212500,0.734100,1.215278
1.211200,0.735000,1.215278
1.210000,0.732900,1.208333
1.208800,0.731300,1.201389
1.207500,0.731600,1.208333
1.206200,0.732900,1.208333
1.205000,0.731100,1.201389
1.203800,0.729700,1.201389
1.202500,0.730200,1.201389
1.201200,0.729800,1.208333
1.200000,0.729000,1.201389
1.198800,0.726100,1.194444
1.197500,0.725800,1.194444
1.196200,0.726700,1.201389
1.195000,0.726500,1.201389
1.193700,0.724100,1.187500
1.192500,0.722100,1.194444
1.191200,0.724000,1.194444
1.190000,0.722400,1.187500
1.188700,0.721000,1.187500
1.187500,0.721400,1.187500
1.186200,0.720900,1.187500
1.185000,0.720100,1.187500
1.183700,0.719000,1.180556
1.182500,0.717800,1.173611
1.181200,0.718300,1.180556
1.180000,0.719800,1.187500
1.178700,0.718200,1.173611
1.177500,0.715100,1.173611
1.176200,0.716500,1.173611
1.175000,0.716500,1.180556
1.173700,0.716000,1.173611
1.172500,0.713300,1.173611
1.171200,0.713200,1.166667
1.170000,0.712300,1.173611
1.168700,0.713100,1.173611
1.167500,0.711000,1.159722
1.166200,0.709300,1.166667
1.165000,0.711400,1.166667
1.163700,0.710000,1.166667
1.162500,0.708800,1.159722
1.161200,0.707400,1.159722
1.160000,0.707900,1.159722
1.158700,0.707500,1.159722
1.157500,0.706700,1.159722
1.156200,0.705700,1.152778
1.155000,0.704500,1.152778
1.153700,0.705100,1.152778
1.152500,0.704700,1.152778
1.151300,0.704000,1.152778
1.150000,0.703000,1.145833
1.148700,0.701900,1.145833
1.147500,0.702600,1.152778
1.146300,0.702300,1.145833
1.145000,0.699700,1.145833
1.143700,0.699700,1.138889
1.142500,0.698900,1.145833
1.141300,0.699700,1.145833
1.140000,0.697700,1.131944
1.138700,0.696000,1.138889
1.137500,0.698200,1.138889
1.136300,0.696800,1.138889
1.135000,0.695600,1.131944
1.133700,0.694300,1.131944
1.132500,0.694800,1.131944
1.131200,0.694400,1.138889
1.130000,0.693700,1.131944
1.128700,0.690800,1.125000
1.127500,0.690500,1.125000
1.126300,0.691400,1.131944
1.125000,0.691200,1.125000
1.123700,0.688700,1.125000
1.122500,0.688600,1.118056
1.121200,0.687800,1.125000
1.120000,0.688600,1.118056
1.118700,0.686500,1.118056
1.117500,0.686700,1.118056
1.116300,0.686100,1.111111
1.115000,0.685200,1.125000
1.113700,0.686000,1.111111
1.112500,0.682100,1.111111
1.111200,0.683100,1.111111
1.110000,0.682800,1.111111
1.108700,0.682100,1.111111
1.107500,0.681100,1.111111
1.106200,0.680000,1.104167
1.105000,0.678700,1.104167
1.103700,0.679100,1.111111
1.102500,0.678700,1.104167
1.101200,0.675900,1.097222
1.100000,0.675700,1.097222
1.098700,0.676600,1.097222
1.097500,0.676400,1.104167
1.096200,0.675800,1.090278
1.095000,0.673000,1.097222
1.093800,0.674600,1.090278
1.092500,0.672800,1.097222
1.091200,0.673300,1.090278
1.090000,0.670900,1.083333
1.088800,0.671000,1.090278
1.087500,0.672100,1.083333
1.086200,0.670300,1.090278
1.085000,0.670700,1.083333
1.083800,0.668400,1.083333
1.082500,0.668500,1.076389
1.081200,0.667900,1.083333
1.080000,0.668800,1.083333
1.078800,0.666900,1.083333
1.077500,0.665300,1.069444
1.076200,0.663800,1.076389
1.075000,0.666000,1.083333
1.073800,0.664600,1.069444
1.072500,0.661500,1.069444
1.071200,0.662900,1.069444
1.070000,0.662900,1.076389
1.068700,0.662400,1.069444
1.067500,0.659700,1.069444
1.066200,0.659500,1.062500
1.065000,0.658600,1.062500
1.063800,0.659300,1.069444
1.062500,0.659000,1.062500
1.061200,0.656500,1.062500
1.060000,0.656400,1.055556
1.058800,0.655500,1.055556
1.057500,0.656300,1.062500
1.056200,0.656100,1.055556
1.055000,0.653600,1.055556
1.053800,0.653600,1.048611
1.052500,0.652800,1.055556
1.051200,0.653600,1.055556
1.050000,0.651600,1.048611
1.048700,0.650000,1.048611
1.047500,0.650200,1.048611
1.046200,0.649700,1.041667
1.045000,0.648700,1.048611
1.043800,0.649500,1.041667
1.042500,0.647400,1.041667
1.041200,0.647600,1.041667
1.040000,0.647000,1.041667
1.038700,0.646100,1.041667
1.037500,0.645000,1.034722
1.036200,0.643700,1.034722
1.035000,0.644200,1.034722
1.033800,0.643800,1.034722
1.032500,0.643000,1.034722
1.031200,0.642000,1.034722
1.030000,0.640800,1.020833
1.028700,0.639500,1.027778
1.027500,0.641900,1.034722
1.026300,0.640600,1.027778
1.025000,0.637600,1.020833
1.023700,0.637200,1.020833
1.022500,0.638100,1.020833
1.021300,0.637900,1.027778
1.020000,0.637300,1.020833
1.018700,0.634600,1.013889
1.017500,0.634300,1.013889
1.016300,0.635300,1.013889
1.015000,0.635200,1.020833
1.013700,0.634600,1.013889
1.012500,0.631900,1.013889
1.011300,0.631800,1.006944
1.010000,0.630900,1.013889
1.008700,0.631700,1.013889
1.007500,0.629600,1.000000
1.006300,0.627900,1.006944
1.005000,0.630000,1.000000
1.003700,0.628500,1.006944
1.002500,0.629100,1.006944
1.001300,0.627000,1.000000
1.000000,0.625300,1.000000
0.998700,0.625500,0.993056
0.997500,0.624900,1.000000
0.996300,0.625900,1.000000
0.995000,0.624000,0.993056
0.993700,0.622400,0.993056
0.992500,0.622700,0.993056
0.991200,0.622200,0.993056
0.990000,0.621300,0.993056
0.988700,0.620200,0.986111
0.987500,0.619000,0.986111
0.986200,0.619500,0.986111
0.985000,0.619100,0.986111
0.983700,0.618300,0.993056
0.982500,0.617300,0.979167
0.981200,0.614200,0.979167
0.980000,0.615600,0.979167
0.978700,0.615500,0.979167
0.977500,0.614900,0.986111
0.976200,0.614000,0.972222
0.975000,0.611000,0.979167
0.973700,0.612400,0.965278
0.972500,0.610500,0.972222
0.971200,0.612600,0.979167
0.970000,0.611200,0.965278
0.968800,0.608100,0.972222
0.967500,0.609500,0.958333
0.966300,0.607600,0.965278
0.965000,0.609800,0.972222
0.963800,0.608400,0.965278
0.962500,0.605400,0.958333
0.961200,0.605000,0.958333
0.960000,0.605800,0.958333
0.958800,0.605600,0.958333
0.957500,0.605000,0.958333
0.956200,0.604100,0.958333
0.955000,0.603100,0.951389
0.953800,0.601900,0.951389
0.952500,0.602500,0.951389
0.951200,0.602100,0.958333
0.950000,0.601400,0.944444
0.948800,0.598600,0.951389
0.947500,0.600200,0.944444
0.946200,0.598400,0.944444
0.945000,0.598800,0.951389
0.943800,0.598300,0.944444
0.942500,0.595600,0.937500
0.941200,0.595500,0.937500
0.940000,0.596500,0.937500
0.938800,0.596400,0.944444
0.937500,0.595900,0.944444
0.936200,0.593200,0.930556
0.935000,0.591100,0.937500
0.933800,0.593000,0.930556
0.932500,0.591300,0.937500
0.931200,0.591800,0.930556
0.930000,0.589500,0.930556
0.928700,0.589600,0.930556
0.927500,0.588800,0.923611
0.926200,0.587800,0.923611
0.925000,0.588500,0.930556
0.923700,0.588200,0.923611
0.922500,0.585600,0.923611
0.921200,0.585500,0.916667
0.920000,0.584700,0.916667
0.918700,0.585500,0.923611
0.917500,0.585300,0.916667
0.916200,0.582800,0.916667
0.915000,0.582800,0.909722
0.913700,0.582000,0.916667
0.912500,0.582900,0.909722
0.911200,0.580900,0.916667
0.910000,0.581100,0.909722
0.908700,0.578700,0.909722
0.907500,0.578700,0.902778
0.906200,0.577900,0.902778
0.905000,0.578800,0.909722
0.903800,0.578600,0.909722
0.902500,0.576100,0.895833
0.901300,0.574200,0.902778
0.900000,0.576200,0.895833
0.898700,0.574600,0.902778
0.897500,0.575200,0.902778
0.896300,0.573000,0.895833
0.895000,0.571200,0.895833
0.893700,0.571400,0.895833
0.892500,0.570700,0.888889
0.891300,0.569700,0.888889
0.890000,0.570400,0.895833
0.888700,0.570100,0.888889
0.887500,0.567500,0.881944
0.886300,0.567400,0.888889
0.885000,0.568400,0.881944
0.883700,0.566500,0.888889
0.882500,0.566800,0.881944
0.881300,0.564400,0.881944
0.880000,0.564400,0.875000
0.878700,0.563700,0.881944
0.877500,0.564500,0.875000
0.876300,0.562500,0.881944
0.875000,0.562700,0.875000
0.873700,0.560200,0.875000
0.872500,0.560200,0.868056
0.871300,0.559400,0.868056
0.870000,0.560200,0.875000
0.868700,0.560000,0.868056
0.867500,0.557500,0.868056
0.866200,0.557400,0.868056
0.865000,0.556600,0.861111
0.863700,0.555600,0.861111
0.862500,0.556200,0.868056
0.861200,0.555900,0.861111
0.860000,0.553400,0.861111
0.858700,0.553200,0.854167
0.857500,0.552400,0.854167
0.856200,0.553200,0.854167
0.855000,0.553000,0.861111
0.853700,0.552400,0.854167
0.852500,0.549600,0.854167
0.851200,0.549400,0.847222
0.850000,0.548500,0.854167
0.848700,0.549300,0.847222
0.847500,0.547100,0.847222
0.846200,0.547300,0.847222
0.845000,0.546600,0.847222
0.843800,0.545700,0.840278
0.842500,0.544500,0.840278
0.841300,0.545100,0.840278
0.840000,0.544800,0.847222
0.838800,0.544000,0.840278
0.837500,0.541200,0.833333
0.836200,0.540900,0.833333
0.835000,0.541800,0.833333
0.833800,0.541600,0.833333
0.832500,0.541000,0.833333
0.831200,0.540100,0.833333
