; plot data from D:\repos\ControlDigitalAvanzado\6.altair_embed_code\state_feedback_5ms_80M.vsm @ Mon Nov 27 12:38:03 2023
18.625,18.6992,0.078125
18.6875,18.8242,0.0507813
18.75,18.9219,0.0664063
18.8125,19,0.0859375
18.875,19.0352,0.128906
18.9375,19.0742,0.132813
19,19.1367,0.109375
19.0625,19.2109,0.09375
19.125,19.2617,0.121094
19.1875,19.3125,0.121094
19.25,19.375,0.109375
19.3125,19.4375,0.109375
19.375,19.5117,0.09375
19.4375,19.5625,0.121094
19.5,19.625,0.109375
19.5625,19.6992,0.09375
19.625,19.7617,0.105469
19.6875,19.7969,0.136719
19.75,19.8594,0.109375
19.8125,19.9219,0.109375
19.875,19.9844,0.109375
19.9375,20.0352,0.125
20,20.0859,0.128906
20.0625,20.1484,0.117188
20.125,20.1992,0.128906
20.1875,20.2344,0.148438
20.25,20.2969,0.125
20.3125,20.375,0.109375
20.375,20.4492,0.105469
20.4375,20.5117,0.117188
20.5,20.5859,0.101563
20.5625,20.6719,0.0859375
20.625,20.75,0.09375
20.6875,20.8242,0.0898438
20.75,20.8867,0.101563
20.8125,20.9375,0.117188
20.875,20.9609,0.148438
20.9375,21,0.144531
21,21.0469,0.132813
21.0625,21.0977,0.136719
21.125,21.1367,0.15625
21.1875,21.1602,0.175781
21.25,21.1992,0.167969
21.3125,21.25,0.160156
21.375,21.2852,0.179688
21.4375,21.3242,0.1875
21.5,21.3594,0.191406
21.5625,21.4102,0.183594
21.625,21.4844,0.160156
21.6875,21.5469,0.171875
21.75,21.625,0.160156
21.8125,21.6992,0.15625
21.875,21.8242,0.0976563
21.9375,21.9844,0.0390625
22,22.1367,0.0273438
22.0625,22.2617,0.0390625
22.125,22.3359,0.0820313
22.1875,22.4102,0.078125
22.25,22.4609,0.105469
22.3125,22.5,0.121094
22.375,22.5625,0.0976563
22.4375,22.625,0.0976563
22.5,22.6875,0.09375
22.5625,22.7344,0.109375
22.625,22.7852,0.109375
22.6875,22.8359,0.113281
22.75,22.8867,0.117188
