r,u,omega
0.800000,0.510000,0.770833
0.800000,0.510000,0.777778
0.800000,0.510000,0.770833
0.800000,0.510000,0.784722
0.800000,0.510000,0.777778
0.800000,0.510000,0.777778
0.800000,0.510000,0.777778
0.800000,0.510000,0.777778
0.800000,0.510000,0.777778
0.800000,0.510000,0.777778
0.800000,0.510000,0.784722
0.800000,0.510000,0.777778
0.800000,0.510000,0.770833
0.800000,0.510000,0.777778
0.800000,0.510000,0.777778
0.800000,0.510000,0.777778
0.800000,0.510000,0.777778
0.800000,0.510000,0.777778
0.800000,0.510000,0.777778
0.800000,0.510000,0.777778
0.800000,0.510000,0.770833
0.800000,0.510000,0.777778
0.800000,0.510000,0.777778
0.800000,0.510000,0.777778
0.800000,0.510000,0.770833
0.800000,0.510000,0.777778
0.800000,0.510000,0.770833
0.800000,0.510000,0.777778
0.800000,0.510000,0.770833
0.800000,0.510000,0.784722
0.800000,0.510000,0.777778
0.800000,0.510000,0.770833
0.800000,0.510000,0.777778
0.800000,0.510000,0.770833
0.800000,0.510000,0.777778
0.800000,0.510000,0.777778
0.800000,0.510000,0.777778
0.800000,0.510000,0.777778
0.800000,0.510000,0.777778
0.800000,0.510000,0.777778
0.800000,0.510000,0.777778
0.800000,0.510000,0.777778
0.800000,0.510000,0.777778
0.800000,0.510000,0.784722
0.800000,0.510000,0.777778
0.800000,0.510000,0.777778
0.800000,0.510000,0.777778
0.800000,0.510000,0.777778
0.800000,0.510000,0.784722
0.800000,0.510000,0.777778
0.800000,0.510000,0.784722
0.800000,0.510000,0.777778
0.800000,0.510000,0.777778
0.800000,0.510000,0.784722
0.800000,0.510000,0.784722
0.800000,0.510000,0.784722
0.800000,0.510000,0.784722
0.800000,0.510000,0.777778
0.800000,0.510000,0.784722
0.800000,0.510000,0.777778
0.800000,0.510000,0.784722
0.800000,0.510000,0.791667
0.800000,0.510000,0.784722
0.800000,0.510000,0.777778
0.800000,0.510000,0.784722
0.800000,0.510000,0.784722
0.800000,0.510000,0.784722
0.800000,0.510000,0.784722
0.800000,0.510000,0.791667
0.800000,0.510000,0.784722
0.800000,0.510000,0.784722
0.800000,0.510000,0.784722
0.800000,0.510000,0.784722
0.800000,0.510000,0.791667
0.800000,0.510000,0.791667
0.800000,0.510000,0.784722
0.800000,0.510000,0.791667
0.800000,0.510000,0.784722
0.800000,0.510000,0.784722
0.800000,0.510000,0.784722
0.800000,0.510000,0.791667
